"Estacao";"Data";"Hora";"Precipitacao";"TempMaxima";"TempMinima";"Insolacao";"Evaporacao.Piche";"Temp.Comp.Media";"Umidade.Relativa.Media";"Velocidade.do.Vento.Media";"X";"estacao";"lat";"long";"alt"
82989;"29/04/2006";0;NA;25,4;NA;2;2,8;22,2;98;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/04/2006";1200;5,2;NA;20,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/04/2006";0;NA;24,4;NA;0,9;0,5;21,42;99;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/04/2006";1200;30,6;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/05/2006";0;NA;27,5;NA;6,7;0,3;22,24;98;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/05/2006";1200;33,1;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/05/2006";0;NA;27,5;NA;6,8;1,7;23,14;96;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/05/2006";1200;3,9;NA;20,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/05/2006";0;NA;28,1;NA;8,1;2;23,84;89;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/05/2006";1200;0,6;NA;20,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/05/2006";0;NA;28,1;NA;8,2;3,2;23,66;85;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/05/2006";1200;0;NA;20,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/05/2006";0;NA;27,9;NA;8,2;3,3;23,7;87;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/05/2006";1200;0;NA;20,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/05/2006";0;NA;27,6;NA;7,2;2,9;23,52;86;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/05/2006";1200;0;NA;20,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/05/2006";0;NA;28,6;NA;5,9;3,4;23,3;89;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/05/2006";1200;0;NA;20,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/05/2006";0;NA;26,8;NA;6,2;3,3;22,54;89;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/05/2006";1200;0;NA;20,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/05/2006";0;NA;26;NA;1,4;2,4;22,62;90;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/05/2006";1200;0;NA;19,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/05/2006";0;NA;28,4;NA;7,3;2,3;23,36;88;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/05/2006";1200;0;NA;20,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/05/2006";0;NA;27,4;NA;7,9;3,4;22,84;87;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/05/2006";1200;0,9;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/05/2006";0;NA;30,4;NA;10;3,3;24,36;81;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/05/2006";1200;0;NA;19,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/05/2006";0;NA;29,6;NA;4,5;3,9;24,56;87;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/05/2006";1200;0;NA;21,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/05/2006";0;NA;28,3;NA;5,5;3,1;23,34;93;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/05/2006";1200;19,2;NA;20,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/05/2006";0;NA;25,1;NA;2,9;2,5;21,84;94;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/05/2006";1200;0,4;NA;19,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/05/2006";0;NA;23,8;NA;0,7;NA;NA;NA;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/05/2006";1200;11;NA;18,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/05/2006";0;NA;23,3;NA;1,5;NA;20,18;96;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/05/2006";1200;26,9;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/05/2006";0;NA;23,6;NA;2,7;0,8;20,04;98;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/05/2006";1200;14;NA;18,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/05/2006";0;NA;23,7;NA;2,2;0,8;19,86;98;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/05/2006";1200;4,1;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/05/2006";0;NA;23,4;NA;2,1;0,7;20,64;95;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/05/2006";1200;8,4;NA;17,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/05/2006";0;NA;25,7;NA;10,5;1,6;21,26;91;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/05/2006";1200;0;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/05/2006";0;NA;26,1;NA;8,1;2,4;22,04;86;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/05/2006";1200;0;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/05/2006";0;NA;26,6;NA;5,2;3,9;22,42;96;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/05/2006";1200;2,8;NA;19,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/05/2006";0;NA;26,5;NA;8,4;1,9;22,52;95;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/05/2006";1200;2,7;NA;19,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/05/2006";0;NA;23,5;NA;0,2;2,5;21,2;98;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/05/2006";1200;29,1;NA;19,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/05/2006";0;NA;25,7;NA;4,7;0,4;22;98;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/05/2006";1200;14,5;NA;19,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/05/2006";0;NA;25,1;NA;2,5;1;21,98;97;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/05/2006";1200;2,9;NA;19,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/05/2006";0;NA;26,6;NA;6,1;1;22,7;94;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/05/2006";1200;2;NA;20;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/05/2006";0;NA;25;NA;2,6;1,8;21,88;98;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/05/2006";1200;1,6;NA;20,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/05/2006";0;NA;24,5;NA;2,8;0,7;20,72;93;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/05/2006";1200;9,5;NA;18,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/05/2006";0;NA;24,8;NA;9,8;1;20,9;89;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"31/05/2006";1200;0,5;NA;17,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/06/2006";0;NA;23,4;NA;1,2;2,9;20,64;98;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/06/2006";1200;0,1;NA;18,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/06/2006";0;NA;25,4;NA;5,3;0,7;20,74;96;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/06/2006";1200;0,8;NA;18,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/06/2006";0;NA;23,4;NA;2,6;1,7;20,08;93;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/06/2006";1200;3,2;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/06/2006";0;NA;25;NA;7,3;2;20,7;93;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/06/2006";1200;0,3;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/06/2006";0;NA;23,6;NA;0,5;2;20,4;95;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/06/2006";1200;1;NA;18,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/06/2006";0;NA;22,4;NA;0,2;1,1;19,96;98;1;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/06/2006";1200;0,3;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/06/2006";0;NA;23,6;NA;0;0,4;19,46;99;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/06/2006";1200;58,6;NA;17,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/06/2006";0;NA;22,1;NA;0;0,3;19,48;98;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/06/2006";1200;27,1;NA;17,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/06/2006";0;NA;23;NA;3;0,6;20,18;97;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/06/2006";1200;0,7;NA;17,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/06/2006";0;NA;23,3;NA;4,4;0,8;20,42;94;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/06/2006";1200;4,7;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/06/2006";0;NA;25;NA;5,9;1,3;21,3;95;1;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/06/2006";1200;0,1;NA;18;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/06/2006";0;NA;24,1;NA;1,6;1,4;21;98;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/06/2006";1200;4;NA;18,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/06/2006";0;NA;23,7;NA;4,2;0,8;20,58;94;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/06/2006";1200;15;NA;18,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/06/2006";0;NA;23,5;NA;2,6;1,6;20,16;99;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/06/2006";1200;2,2;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/06/2006";0;NA;24,7;NA;7,9;0,5;20,92;96;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/06/2006";1200;23,2;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/06/2006";0;NA;22,7;NA;1,3;2,1;20,06;97;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/06/2006";1200;8,2;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/06/2006";0;NA;22,1;NA;0;0,6;20,1;98;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/06/2006";1200;4,2;NA;18,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/06/2006";0;NA;23,6;NA;5,1;0,2;20,2;98;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/06/2006";1200;43,3;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/06/2006";0;NA;24,3;NA;6,3;0,9;20,48;95;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/06/2006";1200;10,6;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/06/2006";0;NA;23,2;NA;7,3;1,7;19,82;95;6,0722;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/06/2006";1200;5,9;NA;17;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/06/2006";0;NA;22,7;NA;0,9;2,1;20,12;97;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/06/2006";1200;2,7;NA;17,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/06/2006";0;NA;22,9;NA;2;0,7;19,46;98;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/06/2006";1200;0,7;NA;17,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/06/2006";0;NA;22,1;NA;3,6;0,8;19,34;98;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/06/2006";1200;12,1;NA;16,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/06/2006";0;NA;22,2;NA;2,3;0,7;19,78;99;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/06/2006";1200;3,3;NA;18;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/06/2006";0;NA;24;NA;5;0,5;20,58;92;5;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/06/2006";1200;2;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/06/2006";0;NA;25,3;NA;8;1,9;21,12;93;3;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/06/2006";1200;0;NA;18,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/06/2006";0;NA;25,5;NA;6,5;1,8;21,68;95;2;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/06/2006";1200;0;NA;19;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/06/2006";0;NA;25,3;NA;1,3;1,7;22,04;92;1;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/06/2006";1200;0;NA;19,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/06/2006";0;NA;25,1;NA;5,1;1,6;20,96;95;7;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/06/2006";1200;3,3;NA;19,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/06/2006";0;NA;23,1;NA;2,8;1,5;20,02;99;4;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"30/06/2006";1200;4;NA;18,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/07/2006";0;NA;23,1;NA;2,8;NA;20,24;96;4,11552;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"01/07/2006";1200;25,5;NA;18,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/07/2006";0;NA;26;NA;6,8;NA;21,24;94;4,11552;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"02/07/2006";1200;15,9;NA;19,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/07/2006";0;NA;22,2;NA;2,7;NA;19,78;98;3,08664;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"03/07/2006";1200;15,2;NA;18,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/07/2006";0;NA;22,7;NA;2,3;NA;19,74;97;4,11552;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"04/07/2006";1200;10,6;NA;18;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/07/2006";0;NA;21,8;NA;0,4;NA;19,38;99;1,02888;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"05/07/2006";1200;15;NA;17,5;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/07/2006";0;NA;23;NA;2,4;NA;19,74;99;3,08664;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"06/07/2006";1200;30,8;NA;18;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/07/2006";0;NA;22,8;NA;2,6;NA;19,82;98;4,11552;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"07/07/2006";1200;13,6;NA;18,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/07/2006";0;NA;22,7;NA;4,5;NA;19,62;88;4,11552;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"08/07/2006";1200;1,5;NA;16,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/07/2006";0;NA;24,2;NA;4,5;NA;19,8;97;5,1444;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"09/07/2006";1200;1,4;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/07/2006";0;NA;22,2;NA;1,4;NA;19,46;97;3,08664;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"10/07/2006";1200;0;NA;17,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/07/2006";0;NA;23,6;NA;6,2;NA;20,38;94;4,11552;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"11/07/2006";1200;3,1;NA;17,1;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/07/2006";0;NA;19,9;NA;0;NA;19,16;99;4,11552;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"12/07/2006";1200;5,1;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/07/2006";0;NA;23,5;NA;8,1;NA;19,64;90;5,1444;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"13/07/2006";1200;28,9;NA;17,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/07/2006";0;NA;22,7;NA;4,4;NA;19,3;96;3,08664;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"14/07/2006";1200;1,3;NA;16,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/07/2006";0;NA;22,4;NA;0,9;NA;19,54;94;2,05776;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"15/07/2006";1200;5,9;NA;17,2;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/07/2006";0;NA;23,9;NA;2,7;NA;20,3;99;1,02888;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"16/07/2006";1200;14,6;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/07/2006";0;NA;20,7;NA;0,1;NA;19,14;99;5,1444;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"17/07/2006";1200;64,4;NA;17,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/07/2006";0;NA;21,2;NA;2,7;NA;18,56;97;3,08664;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"18/07/2006";1200;4,4;NA;16,3;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/07/2006";0;NA;22;NA;1,9;NA;18,84;99;2,05776;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"19/07/2006";1200;5;NA;16,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/07/2006";0;NA;23,2;NA;7,3;NA;19,58;95;4,11552;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"20/07/2006";1200;0;NA;16,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/07/2006";0;NA;23,6;NA;7,9;NA;19,38;92;4,11552;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"21/07/2006";1200;0;NA;16,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/07/2006";0;NA;21,8;NA;4,9;NA;18,76;93;3,08664;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"22/07/2006";1200;0;NA;15,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/07/2006";0;NA;22,9;NA;2,1;NA;19,22;99;3,08664;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"23/07/2006";1200;1,6;NA;16,6;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/07/2006";0;NA;23,5;NA;5,6;NA;19,64;96;4,11552;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"24/07/2006";1200;8,2;NA;17,4;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/07/2006";0;NA;21,2;NA;0;NA;19,1;99;3,08664;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"25/07/2006";1200;6,4;NA;17,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/07/2006";0;NA;21,8;NA;0,3;NA;19,7;99;5,1444;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"26/07/2006";1200;13,2;NA;18;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/07/2006";0;NA;23,8;NA;5,9;NA;20,28;94;5,1444;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"27/07/2006";1200;16,6;NA;17,9;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/07/2006";0;NA;24,2;NA;7,9;NA;19,98;92;3,08664;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"28/07/2006";1200;0,4;NA;17,8;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/07/2006";0;NA;25,2;NA;9,3;NA;21;91;2,05776;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
82989;"29/07/2006";1200;0;NA;17,7;NA;NA;NA;NA;NA;NA;"AGUA BRANCA - AL ";"-9.28";"-37.9";"605.34"
